Buffer Number,Packet,Start Time,End Time,ID,RTR,FDF,DLC,Data,CRC,ACK,CRC Valid,Bit Stuffing Valid,Valid,SBC,SBC Parity,IDE,BRS,ESI
44,15,0.0410614975622536,0.0414416975407505,219,0,1,D,39 0F 00 15 BA C6 90 20 FF FF 7F CF FF FF 3F FF FF FF FF FF FF 68 52 40 47 00 00 00 00 00 00 00,09 AA 49,0,1,1,1,2,0,0,1,0
44,16,0.0414476975393256,0.0418238975179412,220,0,1,D,39 10 00 16 A5 F8 32 AE 12 0A FA DE D4 35 28 00 00 00 00 00 FF FF 67 2B 5D 7F 00 00 00 00 00 00,1D E2 85,0,1,1,1,5,1,0,1,0
44,17,0.0421319974987,0.0425010974778559,217,0,1,D,39 13 00 15 52 71 35 11 A0 7B 0D A0 0F 12 78 F0 FF FF FF FF FF 67 B9 17 3D 00 00 00 00 00 00 00,1B ED 8C,0,1,1,1,7,1,0,1,0
44,18,0.0469111972149676,0.0474313971850342,02D,0,1,E,60 4C 46 05 C4 09 00 90 70 97 58 A2 70 52 05 00 08 00 A0 FE FF FF 7F 40 02 D2 35 FF FF FF FF 00 FE FF 6C BE DB 1D 00 00 00 00 00 00 00 00 00 00,04 C4 F0,0,1,1,1,5,1,0,1,0
44,19,0.0474375971837162,0.0477376971669685,227,0,1,C,41 00 05 08 01 06 4F 3D F0 7C 6C EA 39 04 22 08 00 41 86 7E 78 0F FA FF,04 93 0B,0,1,1,1,2,0,0,1,0
43,1,0.00205779987783217,0.00243799985632901,219,0,1,D,39 0F 00 15 1A 00 77 20 FF FF 7F CF FF FF 3F FF FF FF FF FF FF 36 94 D9 48 00 00 00 00 00 00 00,01 DB 0E,0,1,1,1,2,0,0,1,0
43,2,0.00244399985490418,0.0028181998336385,220,0,1,D,39 10 00 16 4C EA 19 AE 12 0A FA DE D0 35 28 00 00 00 00 00 FF FF 35 51 4E 7A 00 00 00 00 00 00,0B AB 90,0,1,1,1,3,1,0,1,0
43,3,0.00282429983232646,0.00352149979188486,18E19490,0,1,F,01 02 00 75 0D 54 01 80 0C 10 01 BC 02 06 06 00 00 00 00 40 1F 02 00 00 AC 0D 68 2B 01 20 03 00 00 02 AE 01 2B 12 00 00 02 02 AE 03 E4 37 00 00 AC 0D 40 1F 0C 3B 19 53 13 11 00 15 05 15 00 00,09 FF D7,0,1,1,1,0,0,1,1,0
43,4,0.00352759979057282,0.00390079976948524,217,0,1,D,39 13 00 15 64 26 1C 11 A0 7B 8D 9E 0F 12 78 F0 FF FF FF FF FF 35 DD 83 A0 00 00 00 00 00 00 00,1F 57 99,0,1,1,1,3,1,0,1,0
43,5,0.00791489953010682,0.00838869950197818,02D,0,1,E,60 66 2D 05 C4 09 00 90 70 97 58 62 70 52 05 00 08 01 50 7F 7F FF BF A0 01 69 1A FF FF FF FF 80 7F 7F 9D 67 33 E2 80 00 00 00 00 00 00 00 00 00,,,0,0,0,5,1,0,1,0
43,6,0.00844119949886135,0.00874039948204829,227,0,1,C,41 00 05 08 01 43 5F C4 87 FD 6E 98 39 04 22 08 00 41 87 7E 78 0F FA FF,07 00 87,0,1,1,1,1,1,0,1,0
43,7,0.0130565992248535,0.0135827991945638,212,0,1,E,39 04 0C 05 0E 0F F6 FF FF 39 15 01 14 46 F9 91 D9 F8 5F F5 FF FF FF FF FE 07 80 A0 28 01 FE FF FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,02 DF 7A,0,1,1,1,4,0,0,1,0
43,8,0.0166726990101722,0.0171858989806543,219,0,1,E,39 0E 00 20 BB 96 77 31 B8 82 83 1A 3F 3E 80 15 7B 4D C1 16 B3 28 1D 5C 06 03 00 F1 FF FF FF FF 37 84 D4 4B 00 00 00 00 00 00 00 00 00 00 00 00,10 90 29,0,1,1,1,7,1,0,1,0
43,9,0.0220499986909317,0.0224301986693098,219,0,1,D,39 0F 00 15 A4 F5 78 20 FF FF 7F CF FF FF 3F FF FF FF FF FF FF 38 32 9E 35 00 00 00 00 00 00 00,1E 40 6F,0,1,1,1,2,0,0,1,0
43,10,0.0224361986680037,0.0228092986469221,220,0,1,D,39 10 00 16 34 AF 1A AE 12 0A FA DE D4 35 28 00 00 00 00 00 FF FF 37 6E 8E A1 00 00 00 00 00 00,10 F3 4C,0,1,1,1,2,0,0,1,0
