Buffer Number,Packet,Start Time,End Time,ID,RTR,FDF,DLC,Data,CRC,ACK,CRC Valid,Bit Stuffing Valid,Valid,SBC,SBC Parity,IDE,BRS,ESI
45,6,0.0153108990910198,0.0158239990616266,219,0,1,E,39 0E 00 20 43 75 BF 0D 48 80 83 1A 3F 00 80 D5 56 4D C1 14 B3 28 1D 5C 06 03 00 F1 FF FF FF FF 76 A5 63 0D 00 00 00 00 00 00 00 00 00 00 00 00,02 A1 45,0,1,1,1,7,1,0,1,0
45,7,0.0158421990594775,0.016546399018739,540,0,1,F,22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,07 AA FF,0,1,1,1,5,1,0,1,0
45,8,0.017552398957946,0.0179284989366863,220,0,1,D,39 10 00 16 95 A1 B7 AE 22 0A FA DC 88 00 28 00 00 00 00 00 FF FF 76 5F 11 2D 00 00 00 00 00 00,19 DC 03,0,1,1,1,5,1,0,1,0
45,9,0.0201964988009706,0.0205816987790519,219,0,1,D,39 0F 00 15 06 0F BF 20 FF FF 7F CF FF FF 3F FF FF FF FF FF FF 77 41 E9 7C 00 00 00 00 00 00 00,1B FA 02,0,1,1,1,7,1,0,1,0
45,10,0.0276977983556321,0.0284048983147215,18E19490,0,1,F,03 00 00 8A 01 8A 01 0B 00 0C 00 04 00 00 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AC 0C 86 13 00 80 0C 0A 00 0B 00 05 00 54 DA 05 4E 16 D4 0C C4 09 00 13 11 00 15 05 15 00 00,09 B1 90,0,1,1,1,2,0,1,1,0
45,11,0.0315169981288932,0.0320440980986689,02D,0,1,E,E1 D6 D6 05 C4 09 00 10 00 80 00 20 FA 60 04 00 08 00 A0 FE FF FF 7F E0 01 D2 39 FF FF FF FF 00 FE FF 7E 37 5C A3 00 00 00 00 00 00 00 00 00 00,06 9F EE,0,1,1,1,4,0,0,1,0
45,12,0.0326362980624424,0.0330134980409986,217,0,1,D,39 13 00 15 8E 28 83 FF 9F 04 40 00 F0 0F 20 F3 FF FF FF FF FF 79 8A 8A 9D 00 00 00 00 00 00 00,12 91 58,0,1,1,1,7,1,0,1,0
45,13,0.0352754979057579,0.0357915978761866,219,0,1,E,39 0E 00 20 01 B1 C0 0D 48 80 83 1A 3F 00 80 D5 56 4D C1 14 B3 28 1D 5C 06 03 00 F1 FF FF FF FF 78 76 06 93 00 00 00 00 00 00 00 00 00 00 00 00,05 58 A7,0,1,1,1,2,0,0,1,0
45,14,0.036193697851246,0.0363867978408507,212,0,1,9,39 04 0C 05 0E 0F F4 FF FF 00 00 00,1 37 80,0,1,1,1,4,0,0,1,0
45,15,0.036392997839414,0.0366911978226603,227,0,1,C,39 04 22 08 00 3D 87 7E 78 0F FA FF 41 00 05 08 00 80 03 43 CE 98 7D A9,05 70 97,0,1,1,1,0,0,0,1,0
45,16,0.0376191977666167,0.0379953977452323,220,0,1,D,39 10 00 16 8F D8 B8 AE 22 0A FA DC 88 00 28 00 00 00 00 00 FF FF 78 93 6D B5 00 00 00 00 00 00,0E 40 7C,0,1,1,1,5,1,0,1,0
45,17,0.0402192976122535,0.0406004975905723,219,0,1,D,39 0F 00 15 BF A0 C0 20 FF FF 7F CF FF FF 3F FF FF FF FF FF FF 79 77 72 C9 00 00 00 00 00 00 00,1E 8D 57,0,1,1,1,3,1,0,1,0
45,18,0.0414444975395156,0.041674697526799,227,0,1,A,05 00 00 0C F5 FC FF 00 00 00 00 00 81 F5 23 2D,0 C5 D6,0,1,1,1,1,1,0,1,0
45,19,0.0450026973282718,0.0457067972875393,540,0,1,F,23 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,11 12 63,0,1,1,1,5,1,0,1,0
44,1,0.00405589975920861,0.00428719974630791,212,0,1,A,39 0C 14 0C FF FF FF FF FD FF FF FF FF FF FF FF,0 2F B8,0,1,1,1,4,0,0,1,0
44,2,0.00927919944911082,0.00980839941864307,02D,0,1,E,A2 82 B6 05 C4 09 00 10 00 80 00 20 FA 60 04 00 08 00 A0 FE FF FF 7F E0 01 D2 39 FF FF FF FF 00 FE FF 3E 4D 6B 50 00 00 00 00 00 00 00 00 00 00,17 ED 08,0,1,1,1,6,0,0,1,0
44,3,0.0104525993794482,0.0108306993580697,217,0,1,D,39 13 00 15 20 A9 63 00 A0 05 00 00 F0 0F 20 F3 FF FF FF FF FF 3A F5 7D C7 00 00 00 00 00 00 00,15 C1 35,0,1,1,1,0,0,0,1,0
44,4,0.0130226992268661,0.0135278991979419,219,0,1,E,39 0F 01 06 4D 85 04 60 4C 00 39 0E 00 20 2C D7 A0 0D 48 80 83 1A 3F 00 80 D5 56 4D C1 14 B3 28 1D 5C 06 03 00 F1 FF FF FF FF 3A 41 14 7D 00 00,12 09 3E,0,1,1,1,7,1,0,1,0
44,5,0.0153278990900105,0.0158430990603739,220,0,1,E,39 10 01 10 15 41 41 00 50 00 C6 12 0D 9C 00 20 05 F0 FF F5 39 10 00 16 E5 79 98 AE 22 0A FA DC 84 00 28 00 00 00 00 00 FF FF 3A BD 01 E3 00 00,04 6E 03,0,1,1,1,0,0,0,1,0
44,6,0.015849299059056,0.0165563990181453,18E19490,0,1,F,02 84 00 64 64 64 01 00 00 00 CC 12 04 00 00 00 00 00 00 00 03 01 05 01 BE 04 00 00 00 00 00 00 03 00 00 00 4A 14 C1 05 D7 04 84 13 00 00 00 00 AC 0C 80 0C 1C 0F BB 0B 13 11 00 15 05 15 00 00,1A FE 3B,0,1,1,1,2,0,1,1,0
44,7,0.0180163989303992,0.0183965989087773,219,0,1,D,39 0F 00 15 B9 E4 A0 20 FF FF 7F CF FF FF 3F FF FF FF FF FF FF 3B 88 2A 5D 00 00 00 00 00 00 00,14 30 0D,0,1,1,1,2,0,0,1,0
44,8,0.0240105985745345,0.0243817985534469,227,0,1,D,39 06 0B 08 00 11 11 18 00 00 D0 FF 39 80 00 0C 00 FF 01 7F 49 2F B0 FE 41 5E 44 CA 00 00 00 00,01 6B 48,0,1,1,1,1,1,0,1,0
44,9,0.0293099982599188,0.0298370982296944,02D,0,1,E,BD 8B B7 05 C4 09 00 10 00 80 00 20 FA 60 04 00 08 00 A0 FE FF FF 7F E0 01 D2 39 FF FF FF FF 00 FE FF 40 CE 3A F3 00 00 00 00 00 00 00 00 00 00,0A 04 B6,0,1,1,1,4,0,0,1,0
44,10,0.0298433982282518,0.0299974982201717,212,0,1,8,39 04 06 04 86 3F 59 84,1 A8 50,0,1,1,1,5,1,0,1,0
